Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,CFR,RecoveryRate
332,2020-03-24,6:00 PM,Rajasthan,30,2,3,0,32,0.0,9.375
333,2020-03-24,6:00 PM,Tamil Nadu,13,2,1,0,15,0.0,6.666666666666667
334,2020-03-24,6:00 PM,Telengana,25,10,1,0,35,0.0,2.857142857142857
335,2020-03-24,6:00 PM,Chandigarh,7,0,0,0,7,0.0,0.0
336,2020-03-24,6:00 PM,Jammu and Kashmir,4,0,0,0,4,0.0,0.0
337,2020-03-24,6:00 PM,Ladakh,13,0,0,0,13,0.0,0.0
338,2020-03-24,6:00 PM,Uttar Pradesh,32,1,11,0,33,0.0,33.33333333333333
339,2020-03-24,6:00 PM,Uttarakhand,3,1,0,0,4,0.0,0.0
340,2020-03-24,6:00 PM,West Bengal,9,0,0,1,9,11.11111111111111,0.0
341,2020-03-25,6:00 PM,Andhra Pradesh,9,0,1,0,9,0.0,11.11111111111111
342,2020-03-25,6:00 PM,Bihar,4,0,0,1,4,25.0,0.0
343,2020-03-25,6:00 PM,Chhattisgarh,1,0,0,0,1,0.0,0.0
344,2020-03-25,6:00 PM,Delhi,30,1,6,1,31,3.225806451612903,19.35483870967742
345,2020-03-25,6:00 PM,Gujarat,37,1,0,1,38,2.631578947368421,0.0
346,2020-03-25,6:00 PM,Haryana,14,14,11,0,28,0.0,39.285714285714285
347,2020-03-25,6:00 PM,Himachal Pradesh,3,0,0,1,3,33.33333333333333,0.0
348,2020-03-25,6:00 PM,Karnataka,41,0,3,1,41,2.4390243902439024,7.317073170731707
349,2020-03-25,6:00 PM,Kerala,101,8,4,0,109,0.0,3.669724770642202
350,2020-03-25,6:00 PM,Madhya Pradesh,14,0,0,0,14,0.0,0.0
351,2020-03-25,6:00 PM,Maharashtra,125,3,1,3,128,2.34375,0.78125
352,2020-03-25,6:00 PM,Manipur,1,0,0,0,1,0.0,0.0
353,2020-03-25,6:00 PM,Mizoram,1,0,0,0,1,0.0,0.0
354,2020-03-25,6:00 PM,Odisha,2,0,0,0,2,0.0,0.0
355,2020-03-25,6:00 PM,Puducherry,1,0,0,0,1,0.0,0.0
356,2020-03-25,6:00 PM,Punjab,29,0,0,1,29,3.4482758620689653,0.0
357,2020-03-25,6:00 PM,Rajasthan,34,2,3,0,36,0.0,8.333333333333332
358,2020-03-25,6:00 PM,Tamil Nadu,16,2,1,0,18,0.0,5.555555555555555
359,2020-03-25,6:00 PM,Telengana,25,10,1,0,35,0.0,2.857142857142857
360,2020-03-25,6:00 PM,Chandigarh,7,0,0,0,7,0.0,0.0
361,2020-03-25,6:00 PM,Jammu and Kashmir,7,0,1,0,7,0.0,14.285714285714285
362,2020-03-25,6:00 PM,Ladakh,13,0,0,0,13,0.0,0.0
363,2020-03-25,6:00 PM,Uttar Pradesh,36,1,11,0,37,0.0,29.72972972972973
364,2020-03-25,6:00 PM,Uttarakhand,3,1,0,0,4,0.0,0.0
365,2020-03-25,6:00 PM,West Bengal,9,0,0,1,9,11.11111111111111,0.0
366,2020-03-26,6:00 PM,Andaman and Nicobar Islands,1,0,0,0,1,0.0,0.0
367,2020-03-26,6:00 PM,Andhra Pradesh,11,0,1,0,11,0.0,9.090909090909092
368,2020-03-26,6:00 PM,Bihar,6,0,0,1,6,16.666666666666664,0.0
369,2020-03-26,6:00 PM,Chandigarh,7,0,0,0,7,0.0,0.0
370,2020-03-26,6:00 PM,Chhattisgarh,6,0,0,0,6,0.0,0.0
371,2020-03-26,6:00 PM,Delhi,35,1,6,1,36,2.7777777777777777,16.666666666666664
372,2020-03-26,6:00 PM,Goa,3,0,0,0,3,0.0,0.0
373,2020-03-26,6:00 PM,Gujarat,42,1,0,3,43,6.976744186046512,0.0
374,2020-03-26,6:00 PM,Haryana,16,14,11,0,30,0.0,36.666666666666664
375,2020-03-26,6:00 PM,Himachal Pradesh,3,0,0,1,3,33.33333333333333,0.0
376,2020-03-26,6:00 PM,Jammu and Kashmir,13,0,1,0,13,0.0,7.6923076923076925
377,2020-03-26,6:00 PM,Karnataka,55,0,3,2,55,3.6363636363636362,5.454545454545454
378,2020-03-26,6:00 PM,Kerala,110,8,6,0,118,0.0,5.084745762711865
379,2020-03-26,6:00 PM,Ladakh,13,0,0,0,13,0.0,0.0
380,2020-03-26,6:00 PM,Madhya Pradesh,20,0,0,1,20,5.0,0.0
381,2020-03-26,6:00 PM,Maharashtra,121,3,1,3,124,2.4193548387096775,0.8064516129032258
382,2020-03-26,6:00 PM,Manipur,1,0,0,0,1,0.0,0.0
383,2020-03-26,6:00 PM,Mizoram,1,0,0,0,1,0.0,0.0
384,2020-03-26,6:00 PM,Odisha,2,0,0,0,2,0.0,0.0
385,2020-03-26,6:00 PM,Puducherry,1,0,0,0,1,0.0,0.0
386,2020-03-26,6:00 PM,Punjab,33,0,0,1,33,3.0303030303030303,0.0
387,2020-03-26,6:00 PM,Rajasthan,39,2,3,0,41,0.0,7.317073170731707
388,2020-03-26,6:00 PM,Tamil Nadu,20,6,1,1,26,3.8461538461538463,3.8461538461538463
389,2020-03-26,6:00 PM,Telengana,34,10,1,0,44,0.0,2.272727272727273
390,2020-03-26,6:00 PM,Uttarakhand,4,1,0,0,5,0.0,0.0
391,2020-03-26,6:00 PM,Uttar Pradesh,40,1,11,0,41,0.0,26.82926829268293
392,2020-03-26,6:00 PM,West Bengal,10,0,0,1,10,10.0,0.0
393,2020-03-27,10:00 AM,Andaman and Nicobar Islands,1,0,0,0,1,0.0,0.0
394,2020-03-27,10:00 AM,Andhra Pradesh,12,0,1,0,12,0.0,8.333333333333332
395,2020-03-27,10:00 AM,Bihar,6,0,0,1,6,16.666666666666664,0.0
396,2020-03-27,10:00 AM,Chandigarh,7,0,0,0,7,0.0,0.0
397,2020-03-27,10:00 AM,Chhattisgarh,6,0,0,0,6,0.0,0.0
398,2020-03-27,10:00 AM,Delhi,35,1,6,1,36,2.7777777777777777,16.666666666666664
399,2020-03-27,10:00 AM,Goa,3,0,0,0,3,0.0,0.0
400,2020-03-27,10:00 AM,Gujarat,42,1,0,3,43,6.976744186046512,0.0
401,2020-03-27,10:00 AM,Haryana,16,14,11,0,30,0.0,36.666666666666664
402,2020-03-27,10:00 AM,Himachal Pradesh,3,0,0,1,3,33.33333333333333,0.0
403,2020-03-27,10:00 AM,Jammu and Kashmir,13,0,1,1,13,7.6923076923076925,7.6923076923076925
404,2020-03-27,10:00 AM,Karnataka,55,0,3,2,55,3.6363636363636362,5.454545454545454
405,2020-03-27,10:00 AM,Kerala,129,8,11,0,137,0.0,8.02919708029197
406,2020-03-27,10:00 AM,Ladakh,13,0,3,0,13,0.0,23.076923076923077
407,2020-03-27,10:00 AM,Madhya Pradesh,20,0,0,1,20,5.0,0.0
408,2020-03-27,10:00 AM,Maharashtra,127,3,15,4,130,3.076923076923077,11.538461538461538
409,2020-03-27,10:00 AM,Manipur,1,0,0,0,1,0.0,0.0
410,2020-03-27,10:00 AM,Mizoram,1,0,0,0,1,0.0,0.0
411,2020-03-27,10:00 AM,Odisha,2,0,0,0,2,0.0,0.0
412,2020-03-27,10:00 AM,Puducherry,1,0,0,0,1,0.0,0.0
413,2020-03-27,10:00 AM,Punjab,33,0,0,1,33,3.0303030303030303,0.0
414,2020-03-27,10:00 AM,Rajasthan,39,2,3,0,41,0.0,7.317073170731707
415,2020-03-27,10:00 AM,Tamil Nadu,23,6,1,1,29,3.4482758620689653,3.4482758620689653
416,2020-03-27,10:00 AM,Telengana,35,10,1,0,45,0.0,2.2222222222222223
417,2020-03-27,10:00 AM,Uttarakhand,4,1,0,0,5,0.0,0.0
418,2020-03-27,10:00 AM,Uttar Pradesh,40,1,11,0,41,0.0,26.82926829268293
419,2020-03-27,10:00 AM,West Bengal,10,0,0,1,10,10.0,0.0
420,2020-03-28,6:00 PM,Andhra Pradesh,14,0,1,0,14,0.0,7.142857142857142
421,2020-03-28,6:00 PM,Andaman and Nicobar Islands,6,0,0,0,6,0.0,0.0
422,2020-03-28,6:00 PM,Bihar,9,0,0,1,9,11.11111111111111,0.0
423,2020-03-28,6:00 PM,Chandigarh,8,0,0,0,8,0.0,0.0
424,2020-03-28,6:00 PM,Chhattisgarh,6,0,0,0,6,0.0,0.0
425,2020-03-28,6:00 PM,Delhi,38,1,6,1,39,2.564102564102564,15.384615384615385
426,2020-03-28,6:00 PM,Goa,3,0,0,0,3,0.0,0.0
427,2020-03-28,6:00 PM,Gujarat,44,1,0,3,45,6.666666666666667,0.0
428,2020-03-28,6:00 PM,Haryana,19,14,12,0,33,0.0,36.36363636363637
429,2020-03-28,6:00 PM,Himachal Pradesh,3,0,0,1,3,33.33333333333333,0.0
430,2020-03-28,6:00 PM,Jammu and Kashmir,20,0,1,1,20,5.0,5.0
431,2020-03-28,6:00 PM,Karnataka,55,0,3,2,55,3.6363636363636362,5.454545454545454
432,2020-03-28,6:00 PM,Kerala,168,8,11,0,176,0.0,6.25
433,2020-03-28,6:00 PM,Ladakh,13,0,3,0,13,0.0,23.076923076923077
434,2020-03-28,6:00 PM,Madhya Pradesh,30,0,0,2,30,6.666666666666667,0.0
435,2020-03-28,6:00 PM,Maharashtra,177,3,25,5,180,2.7777777777777777,13.88888888888889
436,2020-03-28,6:00 PM,Manipur,1,0,0,0,1,0.0,0.0
437,2020-03-28,6:00 PM,Mizoram,1,0,0,0,1,0.0,0.0
438,2020-03-28,6:00 PM,Odisha,3,0,0,0,3,0.0,0.0
439,2020-03-28,6:00 PM,Puducherry,1,0,0,0,1,0.0,0.0
440,2020-03-28,6:00 PM,Punjab,38,0,1,1,38,2.631578947368421,2.631578947368421
441,2020-03-28,6:00 PM,Rajasthan,52,2,3,0,54,0.0,5.555555555555555
442,2020-03-28,6:00 PM,Tamil Nadu,34,6,2,1,40,2.5,5.0
443,2020-03-28,6:00 PM,Telengana,46,10,1,0,56,0.0,1.7857142857142856
444,2020-03-28,6:00 PM,Uttarakhand,4,1,0,0,5,0.0,0.0
445,2020-03-28,6:00 PM,Uttar Pradesh,54,1,11,0,55,0.0,20.0
446,2020-03-28,6:00 PM,West Bengal,15,0,0,1,15,6.666666666666667,0.0
447,2020-03-29,7:30 PM,Andhra Pradesh,-,-,1,0,19,0.0,5.263157894736842
448,2020-03-29,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,0.0,0.0
449,2020-03-29,7:30 PM,Bihar,-,-,0,1,11,9.090909090909092,0.0
450,2020-03-29,7:30 PM,Chandigarh,-,-,0,0,8,0.0,0.0
451,2020-03-29,7:30 PM,Chhattisgarh,-,-,0,0,7,0.0,0.0
452,2020-03-29,7:30 PM,Delhi,-,-,6,2,49,4.081632653061225,12.244897959183673
453,2020-03-29,7:30 PM,Goa,-,-,0,0,5,0.0,0.0
454,2020-03-29,7:30 PM,Gujarat,-,-,1,5,58,8.620689655172415,1.7241379310344827
455,2020-03-29,7:30 PM,Haryana,-,-,17,0,33,0.0,51.515151515151516
456,2020-03-29,7:30 PM,Himachal Pradesh,-,-,0,1,3,33.33333333333333,0.0
457,2020-03-29,7:30 PM,Jammu and Kashmir,-,-,1,2,31,6.451612903225806,3.225806451612903
458,2020-03-29,7:30 PM,Karnataka,-,-,5,3,76,3.9473684210526314,6.578947368421052
459,2020-03-29,7:30 PM,Kerala,-,-,15,1,182,0.5494505494505495,8.241758241758241
460,2020-03-29,7:30 PM,Ladakh,-,-,3,0,13,0.0,23.076923076923077
461,2020-03-29,7:30 PM,Madhya Pradesh,-,-,0,2,30,6.666666666666667,0.0
462,2020-03-29,7:30 PM,Maharashtra,-,-,25,6,186,3.225806451612903,13.440860215053762
463,2020-03-29,7:30 PM,Manipur,-,-,0,0,1,0.0,0.0
464,2020-03-29,7:30 PM,Mizoram,-,-,0,0,1,0.0,0.0
465,2020-03-29,7:30 PM,Odisha,-,-,0,0,3,0.0,0.0
466,2020-03-29,7:30 PM,Puducherry,-,-,0,0,1,0.0,0.0
467,2020-03-29,7:30 PM,Punjab,-,-,1,1,38,2.631578947368421,2.631578947368421
468,2020-03-29,7:30 PM,Rajasthan,-,-,3,0,55,0.0,5.454545454545454
469,2020-03-29,7:30 PM,Tamil Nadu,-,-,4,1,49,2.0408163265306123,8.16326530612245
470,2020-03-29,7:30 PM,Telengana,-,-,1,1,66,1.5151515151515151,1.5151515151515151
471,2020-03-29,7:30 PM,Uttarakhand,-,-,2,0,7,0.0,28.57142857142857
472,2020-03-29,7:30 PM,Uttar Pradesh,-,-,11,0,65,0.0,16.923076923076923
473,2020-03-29,7:30 PM,West Bengal,-,-,0,1,18,5.555555555555555,0.0
474,2020-03-30,9:30 PM,Andhra Pradesh,-,-,1,0,23,0.0,4.3478260869565215
475,2020-03-30,9:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,0.0,0.0
476,2020-03-30,9:30 PM,Bihar,-,-,0,1,15,6.666666666666667,0.0
477,2020-03-30,9:30 PM,Chandigarh,-,-,0,0,8,0.0,0.0
478,2020-03-30,9:30 PM,Chhattisgarh,-,-,0,0,7,0.0,0.0
479,2020-03-30,9:30 PM,Delhi,-,-,6,2,87,2.2988505747126435,6.896551724137931
480,2020-03-30,9:30 PM,Goa,-,-,0,0,5,0.0,0.0
481,2020-03-30,9:30 PM,Gujarat,-,-,1,6,69,8.695652173913043,1.4492753623188406
482,2020-03-30,9:30 PM,Haryana,-,-,18,0,36,0.0,50.0
483,2020-03-30,9:30 PM,Himachal Pradesh,-,-,0,1,3,33.33333333333333,0.0
484,2020-03-30,9:30 PM,Jammu and Kashmir,-,-,2,2,48,4.166666666666666,4.166666666666666
485,2020-03-30,9:30 PM,Karnataka,-,-,5,3,83,3.614457831325301,6.024096385542169
486,2020-03-30,9:30 PM,Kerala,-,-,19,1,202,0.49504950495049505,9.405940594059405
487,2020-03-30,9:30 PM,Ladakh,-,-,3,0,13,0.0,23.076923076923077
488,2020-03-30,9:30 PM,Madhya Pradesh,-,-,0,3,47,6.382978723404255,0.0
489,2020-03-30,9:30 PM,Maharashtra,-,-,25,8,198,4.040404040404041,12.626262626262626
490,2020-03-30,9:30 PM,Manipur,-,-,0,0,1,0.0,0.0
491,2020-03-30,9:30 PM,Mizoram,-,-,0,0,1,0.0,0.0
492,2020-03-30,9:30 PM,Odisha,-,-,0,0,3,0.0,0.0
493,2020-03-30,9:30 PM,Puducherry,-,-,0,0,1,0.0,0.0
494,2020-03-30,9:30 PM,Punjab,-,-,1,1,38,2.631578947368421,2.631578947368421
495,2020-03-30,9:30 PM,Rajasthan,-,-,3,0,59,0.0,5.084745762711865
496,2020-03-30,9:30 PM,Tamil Nadu,-,-,4,1,67,1.4925373134328357,5.970149253731343
497,2020-03-30,9:30 PM,Telengana,-,-,1,1,71,1.4084507042253522,1.4084507042253522
498,2020-03-30,9:30 PM,Uttarakhand,-,-,2,0,7,0.0,28.57142857142857
499,2020-03-30,9:30 PM,Uttar Pradesh,-,-,11,0,82,0.0,13.414634146341465
500,2020-03-30,9:30 PM,West Bengal,-,-,0,1,22,4.545454545454546,0.0
501,2020-03-30,9:30 PM,Unassigned,-,-,0,0,46,0.0,0.0
502,2020-03-31,8:30 PM,Andhra Pradesh,-,-,1,0,40,0.0,2.5
503,2020-03-31,8:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,0.0,0.0
504,2020-03-31,8:30 PM,Bihar,-,-,0,1,15,6.666666666666667,0.0
505,2020-03-31,8:30 PM,Chandigarh,-,-,0,0,13,0.0,0.0
506,2020-03-31,8:30 PM,Chhattisgarh,-,-,0,0,8,0.0,0.0
507,2020-03-31,8:30 PM,Delhi,-,-,6,2,97,2.0618556701030926,6.185567010309279
508,2020-03-31,8:30 PM,Goa,-,-,0,0,5,0.0,0.0
509,2020-03-31,8:30 PM,Gujarat,-,-,3,6,73,8.21917808219178,4.10958904109589
510,2020-03-31,8:30 PM,Haryana,-,-,21,0,40,0.0,52.5
511,2020-03-31,8:30 PM,Himachal Pradesh,-,-,0,1,3,33.33333333333333,0.0
512,2020-03-31,8:30 PM,Jammu and Kashmir,-,-,2,2,54,3.7037037037037033,3.7037037037037033
513,2020-03-31,8:30 PM,Karnataka,-,-,5,3,83,3.614457831325301,6.024096385542169
514,2020-03-31,8:30 PM,Kerala,-,-,19,1,234,0.4273504273504274,8.11965811965812
515,2020-03-31,8:30 PM,Ladakh,-,-,3,0,13,0.0,23.076923076923077
516,2020-03-31,8:30 PM,Madhya Pradesh,-,-,0,3,47,6.382978723404255,0.0
517,2020-03-31,8:30 PM,Maharashtra,-,-,39,9,216,4.166666666666666,18.055555555555554
518,2020-03-31,8:30 PM,Manipur,-,-,0,0,1,0.0,0.0
519,2020-03-31,8:30 PM,Mizoram,-,-,0,0,1,0.0,0.0
520,2020-03-31,8:30 PM,Odisha,-,-,0,0,3,0.0,0.0
521,2020-03-31,8:30 PM,Puducherry,-,-,0,0,1,0.0,0.0
522,2020-03-31,8:30 PM,Punjab,-,-,1,3,41,7.317073170731707,2.4390243902439024
523,2020-03-31,8:30 PM,Rajasthan,-,-,3,0,74,0.0,4.054054054054054
524,2020-03-31,8:30 PM,Tamil Nadu,-,-,4,1,74,1.3513513513513513,5.405405405405405
525,2020-03-31,8:30 PM,Telengana,-,-,1,1,79,1.2658227848101267,1.2658227848101267
526,2020-03-31,8:30 PM,Uttarakhand,-,-,2,0,7,0.0,28.57142857142857
527,2020-03-31,8:30 PM,Uttar Pradesh,-,-,14,0,101,0.0,13.861386138613863
528,2020-03-31,8:30 PM,West Bengal,-,-,0,2,26,7.6923076923076925,0.0
529,2020-03-31,8:30 PM,Unassigned,-,-,0,0,38,0.0,0.0
530,2020-04-01,7:30 PM,Andhra Pradesh,-,-,1,0,83,0.0,1.2048192771084338
531,2020-04-01,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,0.0,0.0
532,2020-04-01,7:30 PM,Assam,-,-,0,0,1,0.0,0.0
533,2020-04-01,7:30 PM,Bihar,-,-,0,1,23,4.3478260869565215,0.0
534,2020-04-01,7:30 PM,Chandigarh,-,-,0,0,16,0.0,0.0
535,2020-04-01,7:30 PM,Chhattisgarh,-,-,2,0,9,0.0,22.22222222222222
536,2020-04-01,7:30 PM,Delhi,-,-,6,2,152,1.3157894736842104,3.9473684210526314
537,2020-04-01,7:30 PM,Goa,-,-,0,0,5,0.0,0.0
538,2020-04-01,7:30 PM,Gujarat,-,-,5,6,82,7.317073170731707,6.097560975609756
539,2020-04-01,7:30 PM,Haryana,-,-,21,0,43,0.0,48.837209302325576
540,2020-04-01,7:30 PM,Himachal Pradesh,-,-,0,1,3,33.33333333333333,0.0
541,2020-04-01,7:30 PM,Jammu and Kashmir,-,-,2,2,62,3.225806451612903,3.225806451612903
542,2020-04-01,7:30 PM,Jharkhand,-,-,0,0,1,0.0,0.0
543,2020-04-01,7:30 PM,Karnataka,-,-,8,3,101,2.9702970297029703,7.920792079207921
544,2020-04-01,7:30 PM,Kerala,-,-,23,2,241,0.8298755186721992,9.54356846473029
545,2020-04-01,7:30 PM,Ladakh,-,-,3,0,13,0.0,23.076923076923077
546,2020-04-01,7:30 PM,Madhya Pradesh,-,-,0,3,66,4.545454545454546,0.0
547,2020-04-01,7:30 PM,Maharashtra,-,-,39,9,302,2.980132450331126,12.91390728476821
548,2020-04-01,7:30 PM,Manipur,-,-,0,0,1,0.0,0.0
549,2020-04-01,7:30 PM,Mizoram,-,-,0,0,1,0.0,0.0
550,2020-04-01,7:30 PM,Odisha,-,-,0,0,4,0.0,0.0
551,2020-04-01,7:30 PM,Puducherry,-,-,1,0,3,0.0,33.33333333333333
552,2020-04-01,7:30 PM,Punjab,-,-,1,3,42,7.142857142857142,2.380952380952381
553,2020-04-01,7:30 PM,Rajasthan,-,-,3,0,93,0.0,3.225806451612903
554,2020-04-01,7:30 PM,Tamil Nadu,-,-,6,1,234,0.4273504273504274,2.564102564102564
555,2020-04-01,7:30 PM,Telengana,-,-,1,3,96,3.125,1.0416666666666665
556,2020-04-01,7:30 PM,Uttarakhand,-,-,2,0,7,0.0,28.57142857142857
557,2020-04-01,7:30 PM,Uttar Pradesh,-,-,14,2,103,1.9417475728155338,13.592233009708737
558,2020-04-01,7:30 PM,West Bengal,-,-,6,3,37,8.108108108108109,16.216216216216218
559,2020-04-02,6:00 PM,Andhra Pradesh,-,-,1,1,86,1.1627906976744187,1.1627906976744187
560,2020-04-02,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,0.0,0.0
561,2020-04-02,6:00 PM,Assam,-,-,0,0,5,0.0,0.0
562,2020-04-02,6:00 PM,Bihar,-,-,0,1,24,4.166666666666666,0.0
563,2020-04-02,6:00 PM,Chandigarh,-,-,0,0,16,0.0,0.0
564,2020-04-02,6:00 PM,Chhattisgarh,-,-,2,0,9,0.0,22.22222222222222
565,2020-04-02,6:00 PM,Delhi,-,-,8,4,219,1.82648401826484,3.65296803652968
566,2020-04-02,6:00 PM,Goa,-,-,0,0,5,0.0,0.0
567,2020-04-02,6:00 PM,Gujarat,-,-,8,7,87,8.045977011494253,9.195402298850574
568,2020-04-02,6:00 PM,Haryana,-,-,21,0,43,0.0,48.837209302325576
569,2020-04-02,6:00 PM,Himachal Pradesh,-,-,1,1,3,33.33333333333333,33.33333333333333
570,2020-04-02,6:00 PM,Jammu and Kashmir,-,-,2,2,62,3.225806451612903,3.225806451612903
571,2020-04-02,6:00 PM,Jharkhand,-,-,0,0,1,0.0,0.0
572,2020-04-02,6:00 PM,Karnataka,-,-,9,3,110,2.727272727272727,8.181818181818182
573,2020-04-02,6:00 PM,Kerala,-,-,25,2,265,0.7547169811320755,9.433962264150944
574,2020-04-02,6:00 PM,Ladakh,-,-,3,0,13,0.0,23.076923076923077
575,2020-04-02,6:00 PM,Madhya Pradesh,-,-,0,6,99,6.0606060606060606,0.0
576,2020-04-02,6:00 PM,Maharashtra,-,-,42,13,335,3.880597014925373,12.53731343283582
577,2020-04-02,6:00 PM,Manipur,-,-,0,0,1,0.0,0.0
578,2020-04-02,6:00 PM,Mizoram,-,-,0,0,1,0.0,0.0
579,2020-04-02,6:00 PM,Odisha,-,-,0,0,4,0.0,0.0
580,2020-04-02,6:00 PM,Puducherry,-,-,1,0,3,0.0,33.33333333333333
581,2020-04-02,6:00 PM,Punjab,-,-,1,4,46,8.695652173913043,2.1739130434782608
582,2020-04-02,6:00 PM,Rajasthan,-,-,3,0,108,0.0,2.7777777777777777
583,2020-04-02,6:00 PM,Tamil Nadu,-,-,6,1,234,0.4273504273504274,2.564102564102564
584,2020-04-02,6:00 PM,Telengana,-,-,1,3,107,2.803738317757009,0.9345794392523363
585,2020-04-02,6:00 PM,Uttarakhand,-,-,2,0,7,0.0,28.57142857142857
586,2020-04-02,6:00 PM,Uttar Pradesh,-,-,14,2,113,1.7699115044247788,12.389380530973451
587,2020-04-02,6:00 PM,West Bengal,-,-,6,3,53,5.660377358490567,11.320754716981133
588,2020-04-03,6:00 PM,Andhra Pradesh,-,-,1,1,132,0.7575757575757576,0.7575757575757576
589,2020-04-03,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,0.0,0.0
590,2020-04-03,6:00 PM,Arunachal Pradesh,-,-,0,0,1,0.0,0.0
591,2020-04-03,6:00 PM,Assam,-,-,0,0,16,0.0,0.0
592,2020-04-03,6:00 PM,Bihar,-,-,0,1,29,3.4482758620689653,0.0
593,2020-04-03,6:00 PM,Chandigarh,-,-,0,0,18,0.0,0.0
594,2020-04-03,6:00 PM,Chhattisgarh,-,-,3,0,9,0.0,33.33333333333333
595,2020-04-03,6:00 PM,Delhi,-,-,8,4,219,1.82648401826484,3.65296803652968
596,2020-04-03,6:00 PM,Goa,-,-,0,0,6,0.0,0.0
597,2020-04-03,6:00 PM,Gujarat,-,-,10,8,95,8.421052631578947,10.526315789473683
598,2020-04-03,6:00 PM,Haryana,-,-,24,0,49,0.0,48.97959183673469
599,2020-04-03,6:00 PM,Himachal Pradesh,-,-,1,1,6,16.666666666666664,16.666666666666664
600,2020-04-03,6:00 PM,Jammu and Kashmir,-,-,3,2,75,2.666666666666667,4.0
601,2020-04-03,6:00 PM,Jharkhand,-,-,0,0,2,0.0,0.0
602,2020-04-03,6:00 PM,Karnataka,-,-,10,3,124,2.4193548387096775,8.064516129032258
603,2020-04-03,6:00 PM,Kerala,-,-,27,2,286,0.6993006993006993,9.44055944055944
604,2020-04-03,6:00 PM,Ladakh,-,-,3,0,14,0.0,21.428571428571427
605,2020-04-03,6:00 PM,Madhya Pradesh,-,-,0,6,104,5.769230769230769,0.0
606,2020-04-03,6:00 PM,Maharashtra,-,-,42,16,335,4.776119402985075,12.53731343283582
607,2020-04-03,6:00 PM,Manipur,-,-,0,0,2,0.0,0.0
608,2020-04-03,6:00 PM,Mizoram,-,-,0,0,1,0.0,0.0
609,2020-04-03,6:00 PM,Odisha,-,-,0,0,5,0.0,0.0
610,2020-04-03,6:00 PM,Puducherry,-,-,1,0,5,0.0,20.0
611,2020-04-03,6:00 PM,Punjab,-,-,1,5,48,10.416666666666668,2.083333333333333
612,2020-04-03,6:00 PM,Rajasthan,-,-,3,0,167,0.0,1.7964071856287425
613,2020-04-03,6:00 PM,Tamil Nadu,-,-,6,1,309,0.3236245954692557,1.9417475728155338
614,2020-04-03,6:00 PM,Telengana,-,-,1,7,158,4.430379746835443,0.6329113924050633
615,2020-04-03,6:00 PM,Uttarakhand,-,-,2,0,10,0.0,20.0
616,2020-04-03,6:00 PM,Uttar Pradesh,-,-,14,2,172,1.1627906976744187,8.13953488372093
617,2020-04-03,6:00 PM,West Bengal,-,-,3,3,63,4.761904761904762,4.761904761904762
618,2020-04-03,6:00 PM,Unassigned,-,-,0,0,77,0.0,0.0
619,2020-04-04,6:00 PM,Andhra Pradesh,-,-,1,1,161,0.6211180124223602,0.6211180124223602
620,2020-04-04,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,0.0,0.0
621,2020-04-04,6:00 PM,Arunachal Pradesh,-,-,0,0,1,0.0,0.0
622,2020-04-04,6:00 PM,Assam,-,-,0,0,24,0.0,0.0
623,2020-04-04,6:00 PM,Bihar,-,-,0,1,30,3.3333333333333335,0.0
624,2020-04-04,6:00 PM,Chandigarh,-,-,0,0,18,0.0,0.0
625,2020-04-04,6:00 PM,Chhattisgarh,-,-,3,0,9,0.0,33.33333333333333
626,2020-04-04,6:00 PM,Delhi,-,-,15,6,445,1.348314606741573,3.3707865168539324
627,2020-04-04,6:00 PM,Goa,-,-,0,0,7,0.0,0.0
628,2020-04-04,6:00 PM,Gujarat,-,-,14,10,105,9.523809523809524,13.333333333333334
629,2020-04-04,6:00 PM,Haryana,-,-,24,0,49,0.0,48.97959183673469
630,2020-04-04,6:00 PM,Himachal Pradesh,-,-,1,1,6,16.666666666666664,16.666666666666664
631,2020-04-04,6:00 PM,Jammu and Kashmir,-,-,3,2,75,2.666666666666667,4.0
632,2020-04-04,6:00 PM,Jharkhand,-,-,0,0,2,0.0,0.0
633,2020-04-04,6:00 PM,Karnataka,-,-,12,3,128,2.34375,9.375
634,2020-04-04,6:00 PM,Kerala,-,-,41,2,295,0.6779661016949152,13.898305084745763
635,2020-04-04,6:00 PM,Ladakh,-,-,3,0,14,0.0,21.428571428571427
636,2020-04-04,6:00 PM,Madhya Pradesh,-,-,0,6,104,5.769230769230769,0.0
637,2020-04-04,6:00 PM,Maharashtra,-,-,42,24,490,4.8979591836734695,8.571428571428571
638,2020-04-04,6:00 PM,Manipur,-,-,0,0,2,0.0,0.0
639,2020-04-04,6:00 PM,Mizoram,-,-,0,0,1,0.0,0.0
640,2020-04-04,6:00 PM,Odisha,-,-,0,0,5,0.0,0.0
641,2020-04-04,6:00 PM,Puducherry,-,-,1,0,5,0.0,20.0
